Epoch,Index,Answer,Output,Error,Fact
851,22,0,[0.315552],[-0.315552],Bad Fact
851,23,0,[0.09734503],[-0.09734503],Good Fact
851,24,1,[0.49476389],[0.50523611],Bad Fact
851,25,0,[0.1624103],[-0.1624103],Good Fact
851,26,1,[0.26451787],[0.73548213],Bad Fact
852,1,0,[0.12411752],[-0.12411752],Good Fact
852,2,0,[0.20024409],[-0.20024409],Bad Fact
852,3,1,[0.80412182],[0.19587818],Good Fact
852,4,0,[0.19832581],[-0.19832581],Good Fact
852,5,1,[0.79971476],[0.20028524],Bad Fact
852,6,1,[0.82910236],[0.17089764],Good Fact
852,7,0,[0.1972814],[-0.1972814],Good Fact
852,8,0,[0.05528372],[-0.05528372],Good Fact
852,9,0,[0.04483481],[-0.04483481],Good Fact
852,10,1,[0.94502227],[0.05497773],Good Fact
852,11,1,[0.49396281],[0.50603719],Bad Fact
852,12,0,[0.03635243],[-0.03635243],Good Fact
852,13,1,[0.83791973],[0.16208027],Good Fact
852,14,0,[0.19999584],[-0.19999584],Good Fact
852,15,0,[0.1987201],[-0.1987201],Good Fact
852,16,1,[0.86067232],[0.13932768],Good Fact
852,17,0,[0.36579669],[-0.36579669],Bad Fact
852,18,1,[0.80661017],[0.19338983],Good Fact
852,19,1,[0.80941011],[0.19058989],Good Fact
852,20,1,[0.48252237],[0.51747763],Bad Fact
852,21,1,[0.85893346],[0.14106654],Good Fact
852,22,0,[0.32563702],[-0.32563702],Bad Fact
852,23,0,[0.09965125],[-0.09965125],Good Fact
852,24,1,[0.49465444],[0.50534556],Bad Fact
852,25,0,[0.1610107],[-0.1610107],Good Fact
852,26,1,[0.27185212],[0.72814788],Bad Fact
853,1,0,[0.1258957],[-0.1258957],Good Fact
853,2,0,[0.19509383],[-0.19509383],Good Fact
853,3,1,[0.81380207],[0.18619793],Good Fact
853,4,0,[0.19886538],[-0.19886538],Good Fact
853,5,1,[0.8098784],[0.1901216],Good Fact
853,6,1,[0.82575478],[0.17424522],Good Fact
853,7,0,[0.19697934],[-0.19697934],Good Fact
853,8,0,[0.05477209],[-0.05477209],Good Fact
853,9,0,[0.04441699],[-0.04441699],Good Fact
853,10,1,[0.94397017],[0.05602983],Good Fact
853,11,1,[0.49400673],[0.50599327],Bad Fact
853,12,0,[0.03594861],[-0.03594861],Good Fact
853,13,1,[0.83484503],[0.16515497],Good Fact
853,14,0,[0.19924942],[-0.19924942],Good Fact
853,15,0,[0.19826225],[-0.19826225],Good Fact
853,16,1,[0.85775574],[0.14224426],Good Fact
853,17,0,[0.35904476],[-0.35904476],Bad Fact
853,18,1,[0.80318608],[0.19681392],Good Fact
853,19,1,[0.80600011],[0.19399989],Good Fact
853,20,1,[0.48257098],[0.51742902],Bad Fact
853,21,1,[0.85674033],[0.14325967],Good Fact
853,22,0,[0.32051016],[-0.32051016],Bad Fact
853,23,0,[0.0991028],[-0.0991028],Good Fact
853,24,1,[0.49469699],[0.50530301],Bad Fact
853,25,0,[0.16127582],[-0.16127582],Good Fact
853,26,1,[0.26818667],[0.73181333],Bad Fact
854,1,0,[0.12490526],[-0.12490526],Good Fact
854,2,0,[0.19642905],[-0.19642905],Good Fact
854,3,1,[0.81106283],[0.18893717],Good Fact
854,4,0,[0.1988199],[-0.1988199],Good Fact
854,5,1,[0.8069871],[0.1930129],Good Fact
854,6,1,[0.82340828],[0.17659172],Good Fact
854,7,0,[0.19701525],[-0.19701525],Good Fact
854,8,0,[0.05442413],[-0.05442413],Good Fact
854,9,0,[0.04412858],[-0.04412858],Good Fact
854,10,1,[0.94322378],[0.05677622],Good Fact
854,11,1,[0.49405259],[0.50594741],Bad Fact
854,12,0,[0.03570747],[-0.03570747],Good Fact
854,13,1,[0.8326223],[0.1673777],Good Fact
854,14,0,[0.19882653],[-0.19882653],Good Fact
854,15,0,[0.19807547],[-0.19807547],Good Fact
854,16,1,[0.85568295],[0.14431705],Good Fact
854,17,0,[0.35445184],[-0.35445184],Bad Fact
854,18,1,[0.80066534],[0.19933466],Good Fact
854,19,1,[0.80348891],[0.19651109],Good Fact
854,20,1,[0.48262842],[0.51737158],Bad Fact
854,21,1,[0.85520966],[0.14479034],Good Fact
854,22,0,[0.31700107],[-0.31700107],Bad Fact
854,23,0,[0.09877857],[-0.09877857],Good Fact
854,24,1,[0.49474014],[0.50525986],Bad Fact
854,25,0,[0.16168635],[-0.16168635],Good Fact
854,26,1,[0.26569356],[0.73430644],Bad Fact
855,1,0,[0.12426004],[-0.12426004],Good Fact
855,2,0,[0.19775513],[-0.19775513],Good Fact
855,3,1,[0.80907861],[0.19092139],Good Fact
855,4,0,[0.19892226],[-0.19892226],Good Fact
855,5,1,[0.80485515],[0.19514485],Good Fact
855,6,1,[0.82175522],[0.17824478],Good Fact
855,7,0,[0.19727765],[-0.19727765],Good Fact
855,8,0,[0.05418618],[-0.05418618],Good Fact
855,9,0,[0.04392716],[-0.04392716],Good Fact
855,10,1,[0.94268982],[0.05731018],Good Fact
855,11,1,[0.49409947],[0.50590053],Bad Fact
855,12,0,[0.03557463],[-0.03557463],Good Fact
855,13,1,[0.83099162],[0.16900838],Good Fact
855,14,0,[0.19862208],[-0.19862208],Good Fact
855,15,0,[0.19807155],[-0.19807155],Good Fact
855,16,1,[0.8541958],[0.1458042],Good Fact
855,17,0,[0.35130567],[-0.35130567],Bad Fact
855,18,1,[0.79876966],[0.20123034],Bad Fact
855,19,1,[0.81134304],[0.18865696],Good Fact
855,20,1,[0.48275504],[0.51724496],Bad Fact
855,21,1,[0.86022575],[0.13977425],Good Fact
855,22,0,[0.33009954],[-0.33009954],Bad Fact
855,23,0,[0.0998797],[-0.0998797],Good Fact
855,24,1,[0.49481402],[0.50518598],Bad Fact
855,25,0,[0.16525416],[-0.16525416],Good Fact
855,26,1,[0.27503154],[0.72496846],Bad Fact
856,1,0,[0.12716325],[-0.12716325],Good Fact
856,2,0,[0.19908286],[-0.19908286],Good Fact
856,3,1,[0.81437445],[0.18562555],Good Fact
856,4,0,[0.20089399],[-0.20089399],Bad Fact
856,5,1,[0.80945198],[0.19054802],Good Fact
856,6,1,[0.8188161],[0.1811839],Good Fact
856,7,0,[0.18989645],[-0.18989645],Good Fact
856,8,0,[0.05413911],[-0.05413911],Good Fact
856,9,0,[0.04461434],[-0.04461434],Good Fact
856,10,1,[0.94425207],[0.05574793],Good Fact
856,11,1,[0.49394315],[0.50605685],Bad Fact
856,12,0,[0.03601937],[-0.03601937],Good Fact
856,13,1,[0.82212994],[0.17787006],Good Fact
856,14,0,[0.19103409],[-0.19103409],Good Fact
856,15,0,[0.19112836],[-0.19112836],Good Fact
856,16,1,[0.85186705],[0.14813295],Good Fact
856,17,0,[0.36014074],[-0.36014074],Bad Fact
856,18,1,[0.80745996],[0.19254004],Good Fact
856,19,1,[0.80553362],[0.19446638],Good Fact
856,20,1,[0.4826833],[0.5173167],Bad Fact
856,21,1,[0.85158578],[0.14841422],Good Fact
856,22,0,[0.32117402],[-0.32117402],Bad Fact
856,23,0,[0.09879297],[-0.09879297],Good Fact
856,24,1,[0.49467489],[0.50532511],Bad Fact
856,25,0,[0.15705714],[-0.15705714],Good Fact
856,26,1,[0.26895232],[0.73104768],Bad Fact
857,1,0,[0.12545056],[-0.12545056],Good Fact
857,2,0,[0.20038909],[-0.20038909],Bad Fact
857,3,1,[0.80232842],[0.19767158],Good Fact
857,4,0,[0.18409909],[-0.18409909],Good Fact
857,5,1,[0.80624475],[0.19375525],Good Fact
857,6,1,[0.81631825],[0.18368175],Good Fact
857,7,0,[0.1866084],[-0.1866084],Good Fact
857,8,0,[0.05376341],[-0.05376341],Good Fact
857,9,0,[0.04429863],[-0.04429863],Good Fact
857,10,1,[0.94345124],[0.05654876],Good Fact
857,11,1,[0.4938045],[0.5061955],Bad Fact
857,12,0,[0.03514221],[-0.03514221],Good Fact
857,13,1,[0.81972233],[0.18027767],Good Fact
857,14,0,[0.19064988],[-0.19064988],Good Fact
857,15,0,[0.19097063],[-0.19097063],Good Fact
857,16,1,[0.84909914],[0.15090086],Good Fact
857,17,0,[0.35524648],[-0.35524648],Bad Fact
857,18,1,[0.80484135],[0.19515865],Good Fact
857,19,1,[0.80286883],[0.19713117],Good Fact
857,20,1,[0.48255879],[0.51744121],Bad Fact
857,21,1,[0.84947141],[0.15052859],Good Fact
857,22,0,[0.31744187],[-0.31744187],Bad Fact
857,23,0,[0.09843078],[-0.09843078],Good Fact
857,24,1,[0.49455903],[0.50544097],Bad Fact
857,25,0,[0.15479269],[-0.15479269],Good Fact
857,26,1,[0.26629376],[0.73370624],Bad Fact
858,1,0,[0.12409115],[-0.12409115],Good Fact
858,2,0,[0.19504277],[-0.19504277],Good Fact
858,3,1,[0.80025977],[0.19974023],Good Fact
858,4,0,[0.18429212],[-0.18429212],Good Fact
858,5,1,[0.80401987],[0.19598013],Good Fact
858,6,1,[0.81458958],[0.18541042],Good Fact
858,7,0,[0.18689103],[-0.18689103],Good Fact
858,8,0,[0.05351151],[-0.05351151],Good Fact
858,9,0,[0.04408203],[-0.04408203],Good Fact
858,10,1,[0.94288968],[0.05711032],Good Fact
858,11,1,[0.49385442],[0.50614558],Bad Fact
858,12,0,[0.03499753],[-0.03499753],Good Fact
858,13,1,[0.81800492],[0.18199508],Good Fact
858,14,0,[0.19049542],[-0.19049542],Good Fact
858,15,0,[0.19100675],[-0.19100675],Good Fact
858,16,1,[0.84752319],[0.15247681],Good Fact
858,17,0,[0.35190316],[-0.35190316],Bad Fact
858,18,1,[0.80288691],[0.19711309],Good Fact
858,19,1,[0.80088077],[0.19911923],Good Fact
858,20,1,[0.48262251],[0.51737749],Bad Fact
858,21,1,[0.84834234],[0.15165766],Good Fact
858,22,0,[0.3148719],[-0.3148719],Bad Fact
858,23,0,[0.09823749],[-0.09823749],Good Fact
858,24,1,[0.49460498],[0.50539502],Bad Fact
858,25,0,[0.15531851],[-0.15531851],Good Fact
858,26,1,[0.26447886],[0.73552114],Bad Fact
859,1,0,[0.12364887],[-0.12364887],Good Fact
859,2,0,[0.19636868],[-0.19636868],Good Fact
859,3,1,[0.79877145],[0.20122855],Bad Fact
859,4,0,[0.19400212],[-0.19400212],Good Fact
859,5,1,[0.81611628],[0.18388372],Good Fact
859,6,1,[0.8306112],[0.1693888],Good Fact
859,7,0,[0.1949902],[-0.1949902],Good Fact
859,8,0,[0.05556897],[-0.05556897],Good Fact
859,9,0,[0.04538418],[-0.04538418],Good Fact
859,10,1,[0.94481697],[0.05518303],Good Fact
859,11,1,[0.49407544],[0.50592456],Bad Fact
859,12,0,[0.03688357],[-0.03688357],Good Fact
859,13,1,[0.83776562],[0.16223438],Good Fact
859,14,0,[0.20223543],[-0.20223543],Bad Fact
859,15,0,[0.19041658],[-0.19041658],Good Fact
859,16,1,[0.85614515],[0.14385485],Good Fact
859,17,0,[0.36152315],[-0.36152315],Bad Fact
859,18,1,[0.80548245],[0.19451755],Good Fact
859,19,1,[0.80341672],[0.19658328],Good Fact
859,20,1,[0.48272118],[0.51727882],Bad Fact
859,21,1,[0.85628328],[0.14371672],Good Fact
859,22,0,[0.32199457],[-0.32199457],Bad Fact
859,23,0,[0.1000899],[-0.1000899],Good Fact
859,24,1,[0.49464266],[0.50535734],Bad Fact
859,25,0,[0.15595381],[-0.15595381],Good Fact
859,26,1,[0.26966873],[0.73033127],Bad Fact
860,1,0,[0.12530693],[-0.12530693],Good Fact
860,2,0,[0.19768643],[-0.19768643],Good Fact
860,3,1,[0.80736168],[0.19263832],Good Fact
860,4,0,[0.18384627],[-0.18384627],Good Fact
860,5,1,[0.81157534],[0.18842466],Good Fact
860,6,1,[0.8219627],[0.1780373],Good Fact
860,7,0,[0.18587236],[-0.18587236],Good Fact
860,8,0,[0.0538837],[-0.0538837],Good Fact
860,9,0,[0.04466852],[-0.04466852],Good Fact
860,10,1,[0.94251023],[0.05748977],Good Fact
860,11,1,[0.49393439],[0.50606561],Bad Fact
860,12,0,[0.03652299],[-0.03652299],Good Fact
860,13,1,[0.82180412],[0.17819588],Good Fact
860,14,0,[0.1878721],[-0.1878721],Good Fact
860,15,0,[0.19019959],[-0.19019959],Good Fact
860,16,1,[0.8537926],[0.1462074],Good Fact
860,17,0,[0.35623282],[-0.35623282],Bad Fact
860,18,1,[0.80269141],[0.19730859],Good Fact
860,19,1,[0.8005767],[0.1994233],Good Fact
860,20,1,[0.48277473],[0.51722527],Bad Fact
860,21,1,[0.85455336],[0.14544664],Good Fact
860,22,0,[0.31796984],[-0.31796984],Bad Fact
860,23,0,[0.09968569],[-0.09968569],Good Fact
860,24,1,[0.49468547],[0.50531453],Bad Fact
860,25,0,[0.1563271],[-0.1563271],Good Fact
860,26,1,[0.26679369],[0.73320631],Bad Fact
861,1,0,[0.12454725],[-0.12454725],Good Fact
861,2,0,[0.19899363],[-0.19899363],Good Fact
861,3,1,[0.80515969],[0.19484031],Good Fact
861,4,0,[0.18398951],[-0.18398951],Good Fact
861,5,1,[0.8092443],[0.1907557],Good Fact
861,6,1,[0.82012198],[0.17987802],Good Fact
861,7,0,[0.18607488],[-0.18607488],Good Fact
861,8,0,[0.05361355],[-0.05361355],Good Fact
861,9,0,[0.04443666],[-0.04443666],Good Fact
861,10,1,[0.94189834],[0.05810166],Good Fact
861,11,1,[0.49398083],[0.50601917],Bad Fact
861,12,0,[0.0363481],[-0.0363481],Good Fact
861,13,1,[0.81997629],[0.18002371],Good Fact
861,14,0,[0.1876617],[-0.1876617],Good Fact
861,15,0,[0.19018982],[-0.19018982],Good Fact
861,16,1,[0.8521228],[0.1478772],Good Fact
861,17,0,[0.35261708],[-0.35261708],Bad Fact
861,18,1,[0.80061164],[0.19938836],Good Fact
861,19,1,[0.79846044],[0.20153956],Bad Fact
861,20,1,[0.48289944],[0.51710056],Bad Fact
861,21,1,[0.85942143],[0.14057857],Good Fact
861,22,0,[0.33090337],[-0.33090337],Bad Fact
861,23,0,[0.10077381],[-0.10077381],Good Fact
861,24,1,[0.49474311],[0.50525689],Bad Fact
861,25,0,[0.1585378],[-0.1585378],Good Fact
861,26,1,[0.27601415],[0.72398585],Bad Fact
862,1,0,[0.12741035],[-0.12741035],Good Fact
862,2,0,[0.20030434],[-0.20030434],Bad Fact
862,3,1,[0.81086914],[0.18913086],Good Fact
862,4,0,[0.18595581],[-0.18595581],Good Fact
862,5,1,[0.81427033],[0.18572967],Good Fact
862,6,1,[0.82510697],[0.17489303],Good Fact
862,7,0,[0.18715379],[-0.18715379],Good Fact
862,8,0,[0.05472806],[-0.05472806],Good Fact
862,9,0,[0.04466665],[-0.04466665],Good Fact
862,10,1,[0.94438684],[0.05561316],Good Fact
862,11,1,[0.49388336],[0.50611664],Bad Fact
862,12,0,[0.03642284],[-0.03642284],Good Fact
862,13,1,[0.82681332],[0.17318668],Good Fact
862,14,0,[0.19048931],[-0.19048931],Good Fact
862,15,0,[0.1924053],[-0.1924053],Good Fact
862,16,1,[0.85591574],[0.14408426],Good Fact
862,17,0,[0.36406906],[-0.36406906],Bad Fact
862,18,1,[0.80605697],[0.19394303],Good Fact
862,19,1,[0.80872673],[0.19127327],Good Fact
862,20,1,[0.4827568],[0.5172432],Bad Fact
862,21,1,[0.85606888],[0.14393112],Good Fact
862,22,0,[0.32403476],[-0.32403476],Bad Fact
862,23,0,[0.09997146],[-0.09997146],Good Fact
862,24,1,[0.49462453],[0.50537547],Bad Fact
862,25,0,[0.15595209],[-0.15595209],Good Fact
862,26,1,[0.27108217],[0.72891783],Bad Fact
863,1,0,[0.12537565],[-0.12537565],Good Fact
863,2,0,[0.19494705],[-0.19494705],Good Fact
863,3,1,[0.80733579],[0.19266421],Good Fact
863,4,0,[0.18584037],[-0.18584037],Good Fact
863,5,1,[0.81063877],[0.18936123],Good Fact
863,6,1,[0.82205642],[0.17794358],Good Fact
863,7,0,[0.18698283],[-0.18698283],Good Fact
863,8,0,[0.05426533],[-0.05426533],Good Fact
863,9,0,[0.04428541],[-0.04428541],Good Fact
863,10,1,[0.94341758],[0.05658242],Good Fact
863,11,1,[0.49392818],[0.50607182],Bad Fact
863,12,0,[0.03606161],[-0.03606161],Good Fact
863,13,1,[0.82391534],[0.17608466],Good Fact
863,14,0,[0.18990711],[-0.18990711],Good Fact
863,15,0,[0.19207736],[-0.19207736],Good Fact
863,16,1,[0.85321082],[0.14678918],Good Fact
863,17,0,[0.35794026],[-0.35794026],Bad Fact
863,18,1,[0.80289998],[0.19710002],Good Fact
863,19,1,[0.80558127],[0.19441873],Good Fact
863,20,1,[0.4828069],[0.5171931],Bad Fact
863,21,1,[0.85406863],[0.14593137],Good Fact
863,22,0,[0.31937935],[-0.31937935],Bad Fact
863,23,0,[0.09948277],[-0.09948277],Good Fact
863,24,1,[0.49466752],[0.50533248],Bad Fact
863,25,0,[0.15627192],[-0.15627192],Good Fact
863,26,1,[0.26775161],[0.73224839],Bad Fact
864,1,0,[0.12448438],[-0.12448438],Good Fact
864,2,0,[0.19626281],[-0.19626281],Good Fact
864,3,1,[0.80482429],[0.19517571],Good Fact
864,4,0,[0.18592011],[-0.18592011],Good Fact
864,5,1,[0.80799988],[0.19200012],Good Fact
864,6,1,[0.81993495],[0.18006505],Good Fact
864,7,0,[0.18710909],[-0.18710909],Good Fact
864,8,0,[0.05394951],[-0.05394951],Good Fact
864,9,0,[0.04402115],[-0.04402115],Good Fact
864,10,1,[0.94272902],[0.05727098],Good Fact
864,11,1,[0.49397477],[0.50602523],Bad Fact
864,12,0,[0.03584805],[-0.03584805],Good Fact
864,13,1,[0.82184086],[0.17815914],Good Fact
864,14,0,[0.1896104],[-0.1896104],Good Fact
864,15,0,[0.19199156],[-0.19199156],Good Fact
864,16,1,[0.85129793],[0.14870207],Good Fact
864,17,0,[0.35376347],[-0.35376347],Bad Fact
864,18,1,[0.8005653],[0.1994347],Good Fact
864,19,1,[0.80325441],[0.19674559],Good Fact
864,20,1,[0.48286485],[0.51713515],Bad Fact
864,21,1,[0.85268202],[0.14731798],Good Fact
864,22,0,[0.31618632],[-0.31618632],Bad Fact
864,23,0,[0.09919817],[-0.09919817],Good Fact
864,24,1,[0.49471102],[0.50528898],Bad Fact
864,25,0,[0.15672163],[-0.15672163],Good Fact
864,26,1,[0.26548236],[0.73451764],Bad Fact
865,1,0,[0.12390544],[-0.12390544],Good Fact
865,2,0,[0.19756968],[-0.19756968],Good Fact
865,3,1,[0.803021],[0.196979],Good Fact
865,4,0,[0.1861315],[-0.1861315],Good Fact
865,5,1,[0.80604951],[0.19395049],Good Fact
865,6,1,[0.81845678],[0.18154322],Good Fact
865,7,0,[0.18743492],[-0.18743492],Good Fact
865,8,0,[0.05373282],[-0.05373282],Good Fact
865,9,0,[0.04383581],[-0.04383581],Good Fact
865,10,1,[0.94223558],[0.05776442],Good Fact
865,11,1,[0.49402227],[0.50597773],Bad Fact
865,12,0,[0.03573318],[-0.03573318],Good Fact
865,13,1,[0.82033823],[0.17966177],Good Fact
865,14,0,[0.18950677],[-0.18950677],Good Fact
865,15,0,[0.19206939],[-0.19206939],Good Fact
865,16,1,[0.84993449],[0.15006551],Good Fact
865,17,0,[0.35089899],[-0.35089899],Bad Fact
865,18,1,[0.79880015],[0.20119985],Bad Fact
865,19,1,[0.81123815],[0.18876185],Good Fact
865,20,1,[0.48299087],[0.51700913],Bad Fact
865,21,1,[0.85791289],[0.14208711],Good Fact
865,22,0,[0.3294784],[-0.3294784],Bad Fact
865,23,0,[0.10033077],[-0.10033077],Good Fact
865,24,1,[0.49478534],[0.50521466],Bad Fact
865,25,0,[0.16026771],[-0.16026771],Good Fact
865,26,1,[0.27496864],[0.72503136],Bad Fact
866,1,0,[0.12684576],[-0.12684576],Good Fact
866,2,0,[0.19887827],[-0.19887827],Good Fact
866,3,1,[0.80866426],[0.19133574],Good Fact
866,4,0,[0.18818871],[-0.18818871],Good Fact
866,5,1,[0.81151275],[0.18848725],Good Fact
866,6,1,[0.82410699],[0.17589301],Good Fact
866,7,0,[0.19048329],[-0.19048329],Good Fact
866,8,0,[0.05409067],[-0.05409067],Good Fact
866,9,0,[0.04475748],[-0.04475748],Good Fact
866,10,1,[0.94482225],[0.05517775],Good Fact
866,11,1,[0.49408964],[0.50591036],Bad Fact
866,12,0,[0.03645165],[-0.03645165],Good Fact
866,13,1,[0.82755325],[0.17244675],Good Fact
866,14,0,[0.19196724],[-0.19196724],Good Fact
866,15,0,[0.19482999],[-0.19482999],Good Fact
866,16,1,[0.85435332],[0.14564668],Good Fact
866,17,0,[0.36270824],[-0.36270824],Bad Fact
866,18,1,[0.80921909],[0.19078091],Good Fact
866,19,1,[0.80713152],[0.19286848],Good Fact
866,20,1,[0.48302836],[0.51697164],Bad Fact
866,21,1,[0.85519573],[0.14480427],Good Fact
866,22,0,[0.323087],[-0.323087],Bad Fact
866,23,0,[0.09960525],[-0.09960525],Good Fact
866,24,1,[0.49482422],[0.50517578],Bad Fact
866,25,0,[0.16040812],[-0.16040812],Good Fact
866,26,1,[0.27038254],[0.72961746],Bad Fact
867,1,0,[0.12558094],[-0.12558094],Good Fact
867,2,0,[0.20016622],[-0.20016622],Bad Fact
867,3,1,[0.80532429],[0.19467571],Good Fact
867,4,0,[0.18810505],[-0.18810505],Good Fact
867,5,1,[0.80789344],[0.19210656],Good Fact
867,6,1,[0.82124274],[0.17875726],Good Fact
867,7,0,[0.18703611],[-0.18703611],Good Fact
867,8,0,[0.0536552],[-0.0536552],Good Fact
867,9,0,[0.04439249],[-0.04439249],Good Fact
867,10,1,[0.943908],[0.056092],Good Fact
867,11,1,[0.49395076],[0.50604924],Bad Fact
867,12,0,[0.03550467],[-0.03550467],Good Fact
867,13,1,[0.82482112],[0.17517888],Good Fact
867,14,0,[0.19143892],[-0.19143892],Good Fact
867,15,0,[0.19454442],[-0.19454442],Good Fact
867,16,1,[0.85126174],[0.14873826],Good Fact
867,17,0,[0.35699143],[-0.35699143],Bad Fact
867,18,1,[0.80627026],[0.19372974],Good Fact
867,19,1,[0.80412894],[0.19587106],Good Fact
867,20,1,[0.48290056],[0.51709944],Bad Fact
867,21,1,[0.85284511],[0.14715489],Good Fact
867,22,0,[0.318739],[-0.318739],Bad Fact
867,23,0,[0.09915531],[-0.09915531],Good Fact
867,24,1,[0.49470828],[0.50529172],Bad Fact
867,25,0,[0.15802348],[-0.15802348],Good Fact
867,26,1,[0.2672767],[0.7327233],Bad Fact
868,1,0,[0.12409049],[-0.12409049],Good Fact
868,2,0,[0.19480254],[-0.19480254],Good Fact
868,3,1,[0.80295061],[0.19704939],Good Fact
868,4,0,[0.18820504],[-0.18820504],Good Fact
868,5,1,[0.80538228],[0.19461772],Good Fact
868,6,1,[0.81925281],[0.18074719],Good Fact
868,7,0,[0.18720846],[-0.18720846],Good Fact
868,8,0,[0.05336297],[-0.05336297],Good Fact
868,9,0,[0.04414271],[-0.04414271],Good Fact
868,10,1,[0.94326762],[0.05673238],Good Fact
868,11,1,[0.49399782],[0.50600218],Bad Fact
868,12,0,[0.03531562],[-0.03531562],Good Fact
868,13,1,[0.82286879],[0.17713121],Good Fact
868,14,0,[0.19117932],[-0.19117932],Good Fact
868,15,0,[0.19448716],[-0.19448716],Good Fact
868,16,1,[0.84945262],[0.15054738],Good Fact
868,17,0,[0.35309582],[-0.35309582],Bad Fact
868,18,1,[0.8040886],[0.1959114],Good Fact
868,19,1,[0.80190834],[0.19809166],Good Fact
868,20,1,[0.4829593],[0.5170407],Bad Fact
868,21,1,[0.85154254],[0.14845746],Good Fact
868,22,0,[0.31575492],[-0.31575492],Bad Fact
868,23,0,[0.0989029],[-0.0989029],Good Fact
868,24,1,[0.49475191],[0.50524809],Bad Fact
868,25,0,[0.15849651],[-0.15849651],Good Fact
868,26,1,[0.26516041],[0.73483959],Bad Fact
869,1,0,[0.12355798],[-0.12355798],Good Fact
869,2,0,[0.19610921],[-0.19610921],Good Fact
869,3,1,[0.8012437],[0.1987563],Good Fact
869,4,0,[0.18842803],[-0.18842803],Good Fact
869,5,1,[0.80352175],[0.19647825],Good Fact
869,6,1,[0.81786562],[0.18213438],Good Fact
869,7,0,[0.18756642],[-0.18756642],Good Fact
869,8,0,[0.05316247],[-0.05316247],Good Fact
869,9,0,[0.04396674],[-0.04396674],Good Fact
869,10,1,[0.94280794],[0.05719206],Good Fact
869,11,1,[0.49404563],[0.50595437],Bad Fact
869,12,0,[0.03521715],[-0.03521715],Good Fact
869,13,1,[0.82144862],[0.17855138],Good Fact
869,14,0,[0.19110067],[-0.19110067],Good Fact
869,15,0,[0.19458341],[-0.19458341],Good Fact
869,16,1,[0.84816232],[0.15183768],Good Fact
869,17,0,[0.35042227],[-0.35042227],Bad Fact
869,18,1,[0.80243085],[0.19756915],Good Fact
869,19,1,[0.80022105],[0.19977895],Good Fact
869,20,1,[0.48302273],[0.51697727],Bad Fact
869,21,1,[0.85063831],[0.14936169],Good Fact
869,22,0,[0.31368814],[-0.31368814],Bad Fact
869,23,0,[0.09877937],[-0.09877937],Good Fact
869,24,1,[0.49479555],[0.50520445],Bad Fact
869,25,0,[0.15905097],[-0.15905097],Good Fact
869,26,1,[0.2637113],[0.7362887],Bad Fact
870,1,0,[0.12322271],[-0.12322271],Good Fact
870,2,0,[0.19740704],[-0.19740704],Good Fact
870,3,1,[0.80000042],[0.19999958],Good Fact
870,4,0,[0.18873473],[-0.18873473],Good Fact
870,5,1,[0.80211398],[0.19788602],Good Fact
870,6,1,[0.81689714],[0.18310286],Good Fact
870,7,0,[0.18804994],[-0.18804994],Good Fact
870,8,0,[0.05302487],[-0.05302487],Good Fact
870,9,0,[0.0438414],[-0.0438414],Good Fact
870,10,1,[0.9424742],[0.0575258],Good Fact
870,11,1,[0.4940937],[0.5059063],Bad Fact
870,12,0,[0.03518017],[-0.03518017],Good Fact
870,13,1,[0.8204001],[0.1795999],Good Fact
